Order_ID,Size,Machine,Processing_Time,Finish_Time
13978,34,A,62.800000000000004,154525.84999999992
13979,36,B,34.6,154545.60000000012
13980,39,C,61.282051282051285,154569.8280401658
13981,92,C,31.73913043478261,154601.56717060058
13982,35,B,37.5,154583.10000000012
13983,38,A,77.2,154603.04999999993
13984,19,A,23.05,154626.09999999992
13985,55,B,17.5,154600.60000000012
13986,84,C,33.80952380952381,154635.3766944101
13987,39,B,27.1,154627.70000000013
13988,63,B,31.900000000000002,154659.60000000012
13989,65,C,40.769230769230774,154676.14592517933
13990,63,B,31.900000000000002,154691.50000000012
13991,16,A,17.8,154643.8999999999
13992,39,B,27.1,154718.60000000012
13993,72,C,37.77777777777778,154713.9237029571
13994,42,A,93.2,154737.09999999992
13995,83,C,34.096385542168676,154748.02008849927
13996,33,B,43.900000000000006,154762.50000000012
13997,15,A,16.25,154753.34999999992
13998,60,B,25.0,154787.50000000012
13999,47,C,52.5531914893617,154800.57327998863
14000,9,A,9.05,154762.3999999999
14001,72,C,37.77777777777778,154838.3510577664
14002,40,B,25.0,154812.50000000012
14003,28,A,44.2,154806.59999999992
14004,81,C,34.691358024691354,154873.0424157911
14005,21,A,27.05,154833.6499999999
14006,47,B,15.9,154828.4000000001
14007,30,B,55.0,154883.4000000001
14008,60,B,25.0,154908.4000000001
14009,17,A,19.450000000000003,154853.09999999992
14010,90,C,32.22222222222222,154905.26463801332
14011,85,C,33.529411764705884,154938.79404977802
14012,23,A,31.450000000000003,154884.54999999993
14013,33,A,59.45,154943.99999999994
14014,34,B,40.6,154949.00000000012
14015,8,A,8.2,154952.19999999995
14016,82,C,34.390243902439025,154973.18429368048
14017,21,A,27.05,154979.24999999994
14018,62,B,29.4,154978.4000000001
14019,65,C,40.769230769230774,155013.9535244497
14020,82,C,34.390243902439025,155048.34376835215
14021,36,B,34.6,155013.00000000012
14022,18,A,21.2,155000.44999999995
14023,96,C,30.833333333333332,155079.1771016855
14024,52,B,15.4,155028.4000000001
14025,80,C,35.0,155114.1771016855
14026,38,B,29.4,155057.8000000001
14027,44,B,18.6,155076.4000000001
14028,76,C,36.315789473684205,155150.49289115917
14029,67,B,43.900000000000006,155120.3000000001
14030,86,C,33.25581395348837,155183.74870511267
14031,9,A,9.05,155009.49999999994
14032,45,A,106.25,155115.74999999994
14033,85,C,33.529411764705884,155217.27811687737
14034,90,C,32.22222222222222,155249.50033909958
14035,47,B,15.9,155136.2000000001
14036,76,B,82.60000000000001,155218.8000000001
14037,10,A,10.0,155125.74999999994
14038,69,B,51.1,155269.9000000001
14039,72,C,37.77777777777778,155287.27811687737
14040,68,B,47.4,155317.3000000001
14041,95,C,31.05263157894737,155318.33074845633
14042,55,A,156.25,155281.99999999994
14043,41,B,23.1,155340.4000000001
14044,34,A,62.800000000000004,155344.79999999993
14045,55,B,17.5,155357.9000000001
14046,70,C,38.57142857142857,155356.90217702775
14047,3,A,5.45,155350.24999999994
14048,81,C,34.691358024691354,155391.59353505244
14049,60,B,25.0,155382.9000000001
14050,60,B,25.0,155407.9000000001
14051,1,A,5.05,155355.29999999993
14052,41,B,23.1,155431.00000000012
14053,27,A,41.45,155396.74999999994
14054,22,A,29.200000000000003,155425.94999999995
14055,78,C,35.64102564102564,155427.23456069347
14056,97,C,30.61855670103093,155457.8531173945
14057,69,B,51.1,155482.10000000012
14058,82,C,34.390243902439025,155492.24336129695
14059,71,C,38.16901408450704,155530.41237538145
14060,32,A,56.2,155482.14999999997
14061,33,B,43.900000000000006,155526.00000000012
14062,82,C,34.390243902439025,155564.8026192839
14063,97,C,30.61855670103093,155595.42117598493
14064,5,A,6.25,155488.39999999997
14065,6,A,6.8,155495.19999999995
14066,43,B,19.9,155545.9000000001
14067,91,C,31.978021978021978,155627.39919796295
14068,78,B,93.4,155639.3000000001
14069,72,C,37.77777777777778,155665.17697574073
14070,36,A,69.8,155564.99999999994
14071,34,A,62.800000000000004,155627.79999999993
14072,54,B,16.6,155655.9000000001
14073,70,C,38.57142857142857,155703.74840431215
14074,13,A,13.450000000000001,155641.24999999994
14075,78,C,35.64102564102564,155739.38942995318
14076,12,A,12.2,155653.44999999995
14077,75,B,77.5,155733.4000000001
14078,56,B,18.6,155752.00000000012
14079,89,C,32.47191011235955,155771.86134006554
14080,47,B,15.9,155767.9000000001
14081,91,C,31.978021978021978,155803.83936204357
14082,50,B,15.0,155782.9000000001
14083,73,C,37.397260273972606,155841.23662231755
14084,95,C,31.05263157894737,155872.2892538965
14085,62,B,29.4,155812.3000000001
14086,64,B,34.6,155846.9000000001
14087,66,A,222.8,155876.24999999994
14088,87,C,32.98850574712644,155905.27775964365
14089,46,B,16.6,155863.50000000012
14090,37,B,31.900000000000002,155895.4000000001
14091,35,B,37.5,155932.9000000001
14092,52,B,15.4,155948.3000000001
14093,21,A,27.05,155903.29999999993
14094,32,A,56.2,155959.49999999994
14095,19,A,23.05,155982.54999999993
14096,87,C,32.98850574712644,155938.2662653908
14097,68,C,39.41176470588235,155977.67803009666
14098,73,C,37.397260273972606,156015.07529037065
14099,3,A,5.45,155987.99999999994
14100,88,C,32.72727272727273,156047.8025630979
14101,74,B,72.6,156020.9000000001
14102,27,A,41.45,156029.44999999995
14103,95,C,31.05263157894737,156078.85519467687
14104,44,B,18.6,156039.50000000012
14105,91,C,31.978021978021978,156110.8332166549
14106,39,B,27.1,156066.60000000012
14107,94,C,31.27659574468085,156142.10981239958
14108,96,C,30.833333333333332,156172.94314573292
14109,51,B,15.1,156081.70000000013
14110,82,B,117.4,156199.10000000012
14111,45,A,106.25,156135.69999999995
14112,92,C,31.73913043478261,156204.6822761677
14113,56,B,18.6,156217.70000000013
14114,29,A,47.050000000000004,156182.74999999994
14115,52,B,15.4,156233.10000000012
14116,1,A,5.05,156187.79999999993
14117,50,B,15.0,156248.10000000012
14118,28,A,44.2,156231.99999999994
14119,33,C,70.60606060606061,156275.28833677375
14120,43,B,19.9,156268.00000000012
14121,62,B,29.4,156297.4000000001
14122,17,A,19.450000000000003,156251.44999999995
14123,73,C,37.397260273972606,156312.68559704773
14124,93,C,31.50537634408602,156344.19097339181
14125,71,B,59.1,156356.50000000012
14126,62,B,29.4,156385.9000000001
14127,13,A,13.450000000000001,156264.89999999997
14128,70,C,38.57142857142857,156382.76240196323
14129,8,A,8.2,156273.09999999998
14130,73,C,37.397260273972606,156420.15966223722
14131,24,A,33.8,156306.89999999997
14132,77,C,35.97402597402598,156456.13368821124
14133,84,C,33.80952380952381,156489.94321202076
14134,74,B,72.6,156458.50000000012
14135,18,A,21.2,156328.09999999998
14136,96,C,30.833333333333332,156520.7765453541
14137,31,A,53.050000000000004,156381.14999999997
14138,95,C,31.05263157894737,156551.82917693307
14139,20,A,25.0,156406.14999999997
14140,73,B,67.9,156526.4000000001
14141,3,A,5.45,156411.59999999998
14142,14,A,14.8,156426.39999999997
14143,51,B,15.1,156541.50000000012
14144,94,C,31.27659574468085,156583.10577267775
14145,93,C,31.50537634408602,156614.61114902183
14146,28,A,44.2,156470.59999999998
14147,47,B,15.9,156557.4000000001
14148,9,A,9.05,156479.64999999997
14149,10,A,10.0,156489.64999999997
14150,24,A,33.8,156523.44999999995
14151,82,C,34.390243902439025,156649.00139292429
14152,72,B,63.400000000000006,156620.8000000001
14153,75,C,36.66666666666667,156685.66805959094
14154,61,B,27.1,156647.9000000001
14155,53,B,15.9,156663.8000000001
14156,51,A,135.05,156658.49999999994
14157,20,A,25.0,156683.49999999994
14158,17,A,19.450000000000003,156702.94999999995
14159,56,B,18.6,156682.4000000001
14160,3,A,5.45,156708.39999999997
14161,9,A,9.05,156717.44999999995
14162,72,C,37.77777777777778,156723.44583736872
14163,8,A,8.2,156725.64999999997
14164,41,B,23.1,156705.50000000012
14165,95,C,31.05263157894737,156754.49846894768
14166,52,B,15.4,156720.9000000001
14167,55,B,17.5,156738.4000000001
14168,63,B,31.900000000000002,156770.3000000001
14169,84,C,33.80952380952381,156788.3079927572
14170,77,C,35.97402597402598,156824.28201873123
14171,45,B,17.5,156787.8000000001
14172,63,B,31.900000000000002,156819.7000000001
14173,10,A,10.0,156735.64999999997
14174,40,A,85.0,156820.64999999997
14175,71,C,38.16901408450704,156862.45103281573
14176,82,C,34.390243902439025,156896.8412767182
14177,49,B,15.1,156834.8000000001
14178,92,C,31.73913043478261,156928.58040715297
14179,16,A,17.8,156838.44999999995
14180,51,B,15.1,156849.9000000001
14181,11,A,11.05,156849.49999999994
14182,29,A,47.050000000000004,156896.54999999993
14183,16,A,17.8,156914.34999999992
14184,31,B,51.1,156901.00000000012
14185,10,A,10.0,156924.34999999992
14186,1,A,5.05,156929.3999999999
14187,56,B,18.6,156919.60000000012
14188,76,C,36.315789473684205,156964.89619662665
14189,72,B,63.400000000000006,156983.00000000012
14190,100,C,30.0,156994.89619662665
14191,79,C,35.31645569620253,157030.21265232287
14192,32,A,56.2,156985.59999999992
14193,10,A,10.0,156995.59999999992
14194,2,A,5.2,157000.79999999993
14195,11,A,11.05,157011.84999999992
14196,24,A,33.8,157045.6499999999
14197,74,B,72.6,157055.60000000012
14198,40,B,25.0,157080.60000000012
14199,8,A,8.2,157053.84999999992
14200,80,C,35.0,157065.21265232287
14201,13,A,13.450000000000001,157067.29999999993
14202,88,C,32.72727272727273,157097.93992505013
14203,75,C,36.66666666666667,157134.6065917168
14204,96,C,30.833333333333332,157165.43992505013
14205,34,B,40.6,157121.20000000013
14206,61,B,27.1,157148.30000000013
14207,31,A,53.050000000000004,157120.34999999992
14208,35,B,37.5,157185.80000000013
14209,55,B,17.5,157203.30000000013
14210,40,A,85.0,157205.34999999992
14211,15,A,16.25,157221.59999999992
14212,51,C,49.21568627450981,157214.65561132465
14213,39,B,27.1,157230.40000000014
14214,33,B,43.900000000000006,157274.30000000013
14215,95,C,31.05263157894737,157245.7082429036
14216,97,C,30.61855670103093,157276.32679960463
14217,51,B,15.1,157289.40000000014
14218,7,A,7.45,157229.04999999993
14219,44,B,18.6,157308.00000000015
14220,5,A,6.25,157235.29999999993
14221,51,B,15.1,157323.10000000015
14222,46,C,53.47826086956522,157329.8050604742
14223,19,A,23.05,157258.34999999992
14224,77,C,35.97402597402598,157365.77908644822
14225,86,C,33.25581395348837,157399.03490040172
14226,83,C,34.096385542168676,157433.13128594388
14227,14,A,14.8,157273.1499999999
14228,56,B,18.6,157341.70000000016
14229,52,B,15.4,157357.10000000015
14230,58,B,21.4,157378.50000000015
14231,27,A,41.45,157314.59999999992
14232,28,A,44.2,157358.79999999993
14233,18,A,21.2,157379.99999999994
14234,38,B,29.4,157407.90000000014
14235,20,A,25.0,157404.99999999994
14236,52,B,15.4,157423.30000000013
14237,36,B,34.6,157457.90000000014
14238,25,A,36.25,157441.24999999994
14239,21,A,27.05,157468.29999999993
14240,47,B,15.9,157473.80000000013
14241,6,A,6.8,157475.09999999992
14242,83,C,34.096385542168676,157467.22767148603
14243,51,B,15.1,157488.90000000014
14244,64,C,41.25,157508.47767148603
14245,3,A,5.45,157480.54999999993
14246,35,B,37.5,157526.40000000014
14247,11,A,11.05,157491.59999999992
14248,38,B,29.4,157555.80000000013
14249,14,A,14.8,157506.3999999999
14250,18,A,21.2,157527.59999999992
14251,25,A,36.25,157563.84999999992
14252,72,C,37.77777777777778,157546.25544926382
14253,91,C,31.978021978021978,157578.23347124184
14254,31,B,51.1,157606.90000000014
14255,10,A,10.0,157573.84999999992
14256,32,A,56.2,157630.04999999993
14257,52,B,15.4,157622.30000000013
14258,35,C,67.14285714285714,157645.3763283847
14259,17,A,19.450000000000003,157649.49999999994
14260,61,B,27.1,157649.40000000014
14261,57,B,19.9,157669.30000000013
14262,45,B,17.5,157686.80000000013
14263,24,A,33.8,157683.29999999993
14264,95,C,31.05263157894737,157676.42895996367
14265,46,B,16.6,157703.40000000014
14266,24,A,33.8,157717.09999999992
14267,94,C,31.27659574468085,157707.70555570835
14268,40,B,25.0,157728.40000000014
14269,89,C,32.47191011235955,157740.1774658207
14270,64,B,34.6,157763.00000000015
14271,84,C,33.80952380952381,157773.98698963024
14272,31,A,53.050000000000004,157770.1499999999
14273,5,A,6.25,157776.3999999999
14274,50,B,15.0,157778.00000000015
14275,82,C,34.390243902439025,157808.3772335327
14276,46,B,16.6,157794.60000000015
14277,16,A,17.8,157794.1999999999
14278,83,C,34.096385542168676,157842.47361907485
14279,8,A,8.2,157802.3999999999
14280,97,C,30.61855670103093,157873.09217577588
14281,83,C,34.096385542168676,157907.18856131803
14282,39,B,27.1,157821.70000000016
14283,44,B,18.6,157840.30000000016
14284,95,C,31.05263157894737,157938.241192897
14285,53,B,15.9,157856.20000000016
14286,53,B,15.9,157872.10000000015
14287,27,A,41.45,157843.84999999992
14288,48,B,15.4,157887.50000000015
14289,59,B,23.1,157910.60000000015
14290,99,C,30.2020202020202,157968.443213099
14291,29,A,47.050000000000004,157890.8999999999
14292,96,C,30.833333333333332,157999.27654643235
14293,43,B,19.9,157930.50000000015
14294,22,A,29.200000000000003,157920.09999999992
14295,24,A,33.8,157953.8999999999
14296,96,C,30.833333333333332,158030.1098797657
14297,95,C,31.05263157894737,158061.16251134465
14298,75,B,77.5,158008.00000000015
14299,91,C,31.978021978021978,158093.14053332267
14300,37,A,73.45,158027.34999999992
14301,66,B,40.6,158048.60000000015
14302,96,C,30.833333333333332,158123.97386665602
14303,26,A,38.800000000000004,158066.1499999999
14304,42,B,21.4,158070.00000000015
14305,40,B,25.0,158095.00000000015
14306,94,C,31.27659574468085,158155.2504624007
14307,43,B,19.9,158114.90000000014
14308,92,C,31.73913043478261,158186.98959283548
14309,61,B,27.1,158142.00000000015
14310,88,C,32.72727272727273,158219.71686556275
14311,9,A,9.05,158075.1999999999
14312,77,B,87.9,158229.90000000014
14313,54,A,150.8,158225.99999999988
14314,34,B,40.6,158270.50000000015
14315,76,C,36.315789473684205,158256.03265503643
14316,38,B,29.4,158299.90000000014
14317,89,C,32.47191011235955,158288.5045651488
14318,43,B,19.9,158319.80000000013
14319,60,C,43.333333333333336,158331.83789848213
14320,11,A,11.05,158237.04999999987
14321,18,A,21.2,158258.24999999988
14322,45,B,17.5,158337.30000000013
14323,55,B,17.5,158354.80000000013
14324,71,C,38.16901408450704,158370.00691256663
14325,15,A,16.25,158274.49999999988
14326,14,A,14.8,158289.29999999987
14327,54,B,16.6,158371.40000000014
14328,63,B,31.900000000000002,158403.30000000013
14329,93,C,31.50537634408602,158401.51228891072
14330,91,C,31.978021978021978,158433.49031088874
14331,63,B,31.900000000000002,158435.20000000013
14332,44,A,101.80000000000001,158391.09999999986
14333,27,A,41.45,158432.54999999987
14334,16,A,17.8,158450.34999999986
14335,16,A,17.8,158468.14999999985
14336,87,C,32.98850574712644,158466.47881663588
14337,19,A,23.05,158491.19999999984
14338,14,A,14.8,158505.99999999983
14339,79,C,35.31645569620253,158501.7952723321
14340,37,B,31.900000000000002,158467.10000000012
14341,16,A,17.8,158523.7999999998
14342,16,A,17.8,158541.5999999998
14343,13,A,13.450000000000001,158555.0499999998
14344,27,B,67.9,158535.00000000012
14345,12,A,12.2,158567.24999999983
14346,79,C,35.31645569620253,158537.1117280283
14347,19,A,23.05,158590.2999999998
14348,43,B,19.9,158554.9000000001
14349,67,C,39.85074626865672,158576.96247429698
14350,69,B,51.1,158606.00000000012
14351,40,B,25.0,158631.00000000012
14352,28,A,44.2,158634.49999999983
14353,83,C,34.096385542168676,158611.05885983913
14354,81,C,34.691358024691354,158645.75021786382
14355,44,B,18.6,158649.60000000012
14356,18,A,21.2,158655.69999999984
14357,59,B,23.1,158672.70000000013
14358,22,A,29.200000000000003,158684.89999999985
14359,33,C,70.60606060606061,158716.35627846987
14360,46,B,16.6,158689.30000000013
14361,95,C,31.05263157894737,158747.40891004883
14362,6,A,6.8,158691.69999999984
14363,15,A,16.25,158707.94999999984
14364,72,B,63.400000000000006,158752.70000000013
14365,4,A,5.8,158713.74999999983
14366,27,A,41.45,158755.19999999984
14367,53,B,15.9,158768.60000000012
14368,78,C,35.64102564102564,158783.04993568987
14369,75,C,36.66666666666667,158819.71660235652
14370,82,C,34.390243902439025,158854.10684625898
14371,22,A,29.200000000000003,158784.39999999985
14372,45,B,17.5,158786.10000000012
14373,88,C,32.72727272727273,158886.83411898624
14374,63,B,31.900000000000002,158818.00000000012
14375,10,A,10.0,158794.39999999985
14376,22,A,29.200000000000003,158823.59999999986
14377,59,B,23.1,158841.10000000012
14378,19,A,23.05,158846.64999999985
14379,81,C,34.691358024691354,158921.52547701093
14380,55,B,17.5,158858.60000000012
14381,96,C,30.833333333333332,158952.35881034427
14382,15,A,16.25,158862.89999999985
14383,62,B,29.4,158888.00000000012
14384,56,B,18.6,158906.60000000012
14385,93,C,31.50537634408602,158983.86418668836
14386,10,A,10.0,158872.89999999985
14387,50,B,15.0,158921.60000000012
14388,54,B,16.6,158938.20000000013
14389,71,B,59.1,158997.30000000013
14390,77,C,35.97402597402598,159019.83821266238
14391,26,A,38.800000000000004,158911.69999999984
14392,16,A,17.8,158929.49999999983
14393,14,A,14.8,158944.2999999998
14394,73,C,37.397260273972606,159057.23547293636
14395,7,A,7.45,158951.74999999983
14396,76,B,82.60000000000001,159079.90000000014
14397,84,C,33.80952380952381,159091.04499674588
14398,8,A,8.2,158959.94999999984
14399,54,B,16.6,159096.50000000015
14400,66,C,40.303030303030305,159131.34802704892
14401,61,B,27.1,159123.60000000015
14402,91,C,31.978021978021978,159163.32604902695
14403,15,A,16.25,158976.19999999984
14404,67,B,43.900000000000006,159167.50000000015
14405,45,A,106.25,159082.44999999984
14406,91,C,31.978021978021978,159195.30407100497
14407,48,B,15.4,159182.90000000014
14408,87,C,32.98850574712644,159228.2925767521
14409,32,A,56.2,159138.64999999985
14410,25,A,36.25,159174.89999999985
14411,27,A,41.45,159216.34999999986
14412,30,B,55.0,159237.90000000014
14413,90,C,32.22222222222222,159260.51479897433
14414,85,C,33.529411764705884,159294.04421073903
14415,87,C,32.98850574712644,159327.03271648617
14416,35,B,37.5,159275.40000000014
14417,14,A,14.8,159231.14999999985
14418,81,C,34.691358024691354,159361.72407451086
14419,28,A,44.2,159275.34999999986
14420,64,B,34.6,159310.00000000015
14421,11,A,11.05,159286.39999999985
14422,93,C,31.50537634408602,159393.22945085494
14423,4,A,5.8,159292.19999999984
14424,85,C,33.529411764705884,159426.75886261964
